,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
sample_196,-50.490086152510926,-25.710852793040313,28.761707239782492,-1.1300298425373123,127.15680345632485,3.7524438332296413,-6.564250403474736,-44.84316541179281,52.62783062836919,5.610236532752494,-28.126330534778095,7.873490795018616,7.33232825580208,12.52983764195899,-12.703551502267555,-6.795549367127536,5.656576922131398,-15.20895746546809,2.3158489184785442,15.224356321147097,-7.143527026198468,29.337470744463428,5.046577159687453,1.1945858536020688,19.469070358790955,-4.911593971973699,5.428279129517568,-10.635478434731112,19.870537582027154,15.237974501806498
sample_197,-57.06910295755239,-5.378454038248544,78.8915869102108,-44.19926815353548,-40.44338131085413,-26.034918918381983,22.7535217413073,10.01952561296543,18.315925790582668,-9.088702426312981,32.90206847462082,12.758577223691258,6.005028274899201,-0.7661852076769096,-0.07872395435892213,-6.763221092547333,0.33661980202207475,8.039239826917457,-10.209588797058755,-22.116172589182856,3.267830196140621,-13.04106087774529,-21.68090714123897,0.28184155257694754,-9.83905475579725,10.427394498735687,13.108559015068506,-10.293092408318312,-11.66191322977492,-1.888357080349022
sample_198,1.2002892115630663,-76.78849096933057,-6.011836977205871,69.60662687717475,37.508590569416214,-67.72449133732282,-10.877652181240602,-81.1777410067634,-30.41757148246411,4.173212943402131,-9.372859580130607,-21.777438211290765,-31.38919704776739,-45.475599857556,2.694362483641759,-5.6068740660882055,-5.464398292482817,0.3743809287480972,14.042857325205016,-36.77686292423,37.54430835767647,4.4750581112050485,16.4242547460904,25.324080342623976,19.79627458413667,9.638943908443846,3.6403274029549757,-16.807719213463116,-3.1247099650405423,5.685105808121764
sample_199,2.757505019281821,-51.92175849104584,0.1294159197767355,81.91974858738985,20.743554385478,2.8239069264439167,22.903128792562118,8.560087631621863,-28.03939316514915,-25.06342525430287,20.75287917531919,-51.85252956554179,-7.901238083533383,19.139459039320876,-18.927136139682382,-22.155973507235323,-9.671224091962106,-2.992814061061565,10.681801683390313,-26.220571404155677,2.0345014068653584,0.7546671460968133,9.967988827847186,19.57043265975785,13.813205390170813,18.68494110623251,-8.332588274775606,5.369339384980811,-3.3809668460164737,-2.6297323287690673
sample_200,-8.036094591518468,21.780930185089744,89.13139213635901,24.99271807938805,-16.652442180551024,63.345607830493535,-8.593008409107219,-34.67910338068759,-1.6276380399546602,-7.1201479020162575,-24.557208427014082,-10.26687886233223,0.09064299064819331,-30.23275385212402,5.181430319649424,-6.464930670221633,7.109605328080819,2.548353164785272,17.931774983284733,-0.6094978056150818,-3.869962135687501,-8.828145934574172,2.2543801151726024,1.9969928395322467,-15.182124346870841,-1.095183887056822,-10.328954268035297,7.8281587923358265,4.95094556847342,4.819000242528524
sample_201,171.68897414762623,23.349209591563046,-3.8495084927270153,-87.43941031005109,-18.32341915052653,-53.14308027912318,27.378113614455188,32.08535239038207,-0.5336449390037248,29.471015233772757,-9.935790733306273,-4.51631040988357,0.25131048566460734,0.8874706697480372,-32.228885937809316,6.722642605537525,-9.665800460470681,-4.756295718023615,23.260146880009223,7.864084057831004,0.6416148548654963,20.438967779846134,-9.029060169827511,15.126335631666336,6.460011567250285,-6.331099928008348,-12.562926601622474,25.08102868739629,-5.868989027103066,9.863064186210217
sample_202,170.65235936205303,32.13584135471227,9.729149710658787,-44.142776569726756,-35.137997773473145,-15.672381722086046,5.878241580649773,13.638145368672184,1.6884082763639312,-3.6283899056808204,-3.1635875540202862,-8.295343574910262,3.5617621532854797,-5.0005429228685365,-2.821453489200671,3.766270548851759,1.5993102115909097,-6.875364561685092,4.221833987933679,7.162269572144135,-1.1332922912240477,2.2912842815927954,-5.076998338333757,-0.29674919229365426,-4.362823004647137,-4.32137336969167,-1.5494415656494986,1.1342586726402237,-6.79047738606595,-6.056821858713511
sample_203,136.62859872367028,-5.117547170772473,22.016318855878648,12.679961530754392,-1.675755416181002,5.927792188883504,-23.340528984289687,-8.2706879559997,57.34584504460018,8.261442358810413,26.043580098285318,-19.386762416293735,-2.149424231981473,7.966752746766058,16.923060106242836,-5.961411172296127,0.13709546674376322,-1.4428051839997893,-4.894025372793732,-3.896207591961084,-11.81020261683281,-10.834529377800509,2.0181454544424473,-1.365147765782067,-2.3081387691541084,11.426654431210853,-21.389701080277217,14.129961968779568,-0.07178487921829674,-3.880115597310913
sample_204,172.07221056688329,15.97321100368006,-1.725324003165817,-12.34749079217866,13.906353839065945,2.1598081828825433,0.975850658124584,-29.416183775531856,6.388467080831912,22.405283447334995,16.38142245344335,8.63191341597542,4.7729771503260405,24.48759086274625,-9.057237080917073,-11.294066199274747,2.225843318459315,-7.448839040367412,-1.9919622243005726,15.759255573734045,2.4332958672637295,-14.55937209268821,-4.078420758809906,-7.1395709481548275,-2.6901426597713423,-0.695033116726527,-8.098641531544095,-4.435604597645165,-0.9998790193579338,1.3066737788209473
sample_205,-63.370958587765635,102.98684550833124,-69.62976345572083,-33.2541406092667,-60.30261258258741,-36.84237024267082,1.945474911453381,-8.798443262348792,3.4723725875441684,-18.627270316762203,-16.212897173185187,-8.236798822463815,11.142211779414657,12.656221013253663,3.846787852783196,-10.58536197881187,9.599609907536731,40.17512245563714,0.09854842347278833,6.828670654741727,7.103581657235313,-12.145121201563263,21.237320524072423,5.27420984287423,-15.410378013425069,1.9231595295891104,8.353009035626249,3.948769706698901,-5.406577702559953,25.078173790149663
sample_206,-53.81972429663165,-44.201216906954556,6.107712836659017,3.3063300991770195,126.20030215706471,-8.806546189810232,-108.126469396673,20.10080778297386,-76.7499226040832,3.1397185233570237,-9.313226914908771,-7.1533578580307315,4.149691614974477,23.638806817487716,-11.137676121479117,-16.812008432379052,22.60331721247048,-27.441879908254997,-0.41720318400386386,13.500434288342218,-1.6582008864829219,-21.340751145180864,11.361812521037352,24.36027401555074,8.332287691810157,-0.8148290259131193,2.777189588591472,-3.0497127471309993,5.156738565950836,18.338915962262114
sample_207,-78.9697392584828,77.79472184201788,-76.52441994752897,-36.15554488320021,0.2817323063992463,-51.811725353085414,-1.8308063104405174,-9.982220134716052,-6.06966509657271,-3.1261378539486926,5.086249276777915,-15.556858282743603,0.7594309756494633,-11.550208766147923,-6.356828544613908,-4.31320573172066,0.7369046393782768,28.06032626530978,7.0250086590813146,10.493254207217204,1.3024533723067564,-12.24580247286338,10.122762567167195,-4.726886990722039,-1.572156104730743,2.0164384083572546,-2.896073599097947,6.771298900369453,-2.6918335693801922,-11.556645888771214
sample_208,-35.15731245530228,-2.8756509928765603,32.93213917989723,1.6457799502770891,6.57348714652757,14.413978973906042,-19.958277156135487,-20.66446263904726,-27.426713977160546,-10.554896388088515,-1.0854497608791993,-22.553667217100813,44.26343661749609,2.009688040579448,-24.737043776977814,-7.21711683407883,-32.10818848476866,6.343695710699091,15.670678728215776,-0.7738435216358941,-2.7325895909273434,18.284543206077426,11.374571986791413,8.06098123700404,-6.92866045848665,-15.072289902495443,2.8733432373852814,-8.778750234961269,26.374399216756476,-7.400552825525313
sample_209,17.75025465827792,-56.33106050769143,-0.9701893749434963,119.98517905745877,6.598361819631107,-4.908748343521131,23.779462707359308,-3.762199889172181,14.446042793927736,19.785801568586315,9.49380123308137,-32.229377090955744,-23.85310582028961,-0.17087629594295087,-1.6247457532036618,8.87950674739567,-4.328464934798303,11.239202098613955,3.8014635505081036,-0.9486022065131517,-12.602110890103237,6.4692903300112965,0.19643659456507445,-0.821422108473761,-8.449505883316558,1.7764184405519512,-9.902962177271727,0.2561221249736174,-6.4151603656894896,0.7550238489941813
sample_210,11.871414824248125,-40.00083567696306,12.87468870923109,101.8013489071277,-8.02549413957507,-3.1658892493915456,-12.970391916933773,-59.3227502087302,9.567928223204586,0.608378553955144,-21.530161627854817,2.8672719637877493,-20.98944493431599,-15.438222838038735,-21.358069484966936,-9.612518719263972,17.591524976158095,3.762022463491299,-6.50355963627551,14.622457354050102,7.1857637463704425,-8.786015237048405,0.1806112018313219,-7.739674536877187,-3.486425488626902,-10.107667122463285,10.882907451425863,-3.8307684116617335,20.506381902470917,5.633456660877743
sample_211,-37.968978656773544,-18.257703865424077,60.95597525200472,19.14278326226585,-28.30050141103721,11.485543974127975,-33.71855384190764,-6.246254517882514,7.452568794184312,16.91305472548242,19.879961813097854,-24.255521316086476,53.60046217131794,-4.645601535166118,-26.721480742607568,-21.918232744849877,-12.31062913751208,-2.0268330508230865,-7.571775231194083,-24.305835985399384,-16.66322550990651,-3.9073601093801926,13.953463133720541,7.205276434862611,1.5458107984587126,-26.16365448946925,-9.584960104493799,-24.698165086605023,4.324809007399151,4.728696915487682
sample_212,-47.78008954046562,95.09251988513749,-69.73111731376655,-17.16585254401693,-18.082687082193452,-18.81203166428381,-5.103232368246741,10.36552285412165,2.3122232327886514,-5.240545376244888,-9.68981699977274,-13.606839713426785,4.7170850432132125,7.644480400748815,4.965513071950531,4.245460469048096,-0.9602786933726376,10.287386067658913,6.251755706730244,4.175495602580102,10.608456975161982,4.826508174742443,10.872548020741492,-1.326351735806875,-1.1994672014853198,2.098015886173344,13.013466400213034,1.3202380849893103,-3.7797024864047684,-8.921235440604907
sample_213,-62.85324715770359,-11.093982699155925,66.31649955037697,-45.44559742550348,71.41279162429842,-25.62544490403543,39.885359968723776,-28.156293169578877,29.418879816017864,1.0646233035169832,8.872634154186978,2.1298438385975387,-15.9295921493129,31.665728889507633,-5.98606254110885,0.3271601115317285,-4.540643098376701,-28.594398526580626,-3.2493901910773104,2.514455725936761,7.684315910880569,-1.1921721660468356,4.610678410202279,-0.47678854987256025,-9.976660680804809,-1.7878946226342234,4.678235659330672,-1.0882650328736332,-10.560772529211409,-7.377531082426934
sample_214,-45.43651180780744,118.73254313589743,-74.42934097070257,17.721404951693494,5.592371202847893,14.527836613082671,-6.334707231189965,-9.074081873590213,-6.464745921028935,-3.8314094707573174,-10.853494379985586,-2.4048924673454577,-7.929030349935629,-3.8298038141212474,8.946763092671274,2.5312616151869287,-16.56924414960715,-26.215765357353625,1.2000015023006987,-7.984188779536221,-11.234522194897451,13.69796231113568,-33.78187323288065,4.363395621871722,8.168753766068715,-4.603796833145654,-9.038621103972623,-13.374464425045682,-4.872598078613578,-3.468510105250968
sample_215,-30.335516680712605,24.595718676237244,73.06694600172291,17.34560498036299,-11.0261466523099,55.589911392674786,-22.275318813652163,-10.389333767250868,-21.680819235593138,-7.6228818954273505,-6.8522764862561685,2.2006769692016475,8.613746435299927,6.434971411629989,-6.794679697513412,-1.3577082878719426,-6.497018327711359,9.00820726627333,7.891965790950674,-1.9818891302062316,1.0849969634009649,10.505810738368307,15.426519491931359,-4.156663373217617,5.73279041109554,-6.623732324161451,-12.972658658978364,6.075986162560187,8.264612606055488,-6.188500368058601
sample_216,-58.359098723303724,-15.09613244369559,66.02521348392457,-51.54542443833415,-0.08359212886040372,-12.468902649859732,22.082945539763433,8.069820706773312,-17.574503817347843,-34.72913459267832,-3.3550805330219653,0.8021094780091257,14.648366157707787,8.974971754329655,-7.824911314368742,22.680017575168673,-34.33556206768513,-7.399686974107868,-20.333509945845968,5.247436023077744,9.333851150275722,-14.133988778133254,8.063415679821107,-1.6902170975667943,-13.046086567265718,16.58303238750837,8.146047729682655,13.32857518839157,13.55439127969942,3.8818204684908433
sample_217,-30.288861149383226,5.093498736572459,69.1327358791127,-8.875038364757527,-19.897760633623676,23.33126162497055,-9.244451190755505,-10.574640569354312,6.577442566578554,-32.02383250714069,-20.43034529328664,12.066793585069998,8.916256334851408,14.084975629829467,-14.501841307403229,4.499141879255974,-37.30744019360742,6.372096544507033,-11.318099400069489,-1.1673993415841775,-12.827740757933663,-1.8105866148925203,13.071713499976276,-1.291330317407176,-6.798982495330318,9.348381332321948,2.7961670698547505,-1.0234413442377324,8.131729312170684,11.418669035577992
sample_218,15.867015534535819,-39.54936928588745,-2.2112320455661725,104.34729345125335,-0.9868026856590306,22.16178100363735,17.429272248693255,30.54670407678867,-4.532737457622278,-24.612900179558242,29.562488896726236,-10.16208485959251,0.3025060441252677,1.5711922005728554,-25.928667695845753,-24.1043238228993,-4.397976890356723,0.4649588507141264,4.505638059663209,-6.914325663436908,5.790644104641246,-3.8300427182910064,1.5758778658518278,25.099385442902125,9.680511364021182,19.25291069894099,7.427599080570265,12.209954080887503,11.52967470811108,17.290464705384494
sample_219,-40.53418601681516,3.8580413104200955,72.28383141723124,-4.5838287850864985,30.340844283108062,11.305253531234667,22.131061960978197,-27.106682003817248,-8.729570091990565,3.90024486746033,6.005567106665693,-6.915318643593936,6.21134208320879,-12.502713114161473,-3.884688153356748,-14.234319669907089,3.6730102167533705,4.561553955992896,-1.1726911404502702,17.377050675845073,-17.881972462254677,17.124704951130937,-8.756565885774348,18.25906439128591,-2.5075081991307364,-6.656643974655018,5.922885626164599,-8.4312079303238,2.8976676926523033,13.534258360856136
sample_220,156.93362208371354,22.058595870428814,5.610614120005473,-50.64347823408131,-7.769417857530249,-13.695643722481805,-8.477468358504966,-7.112775766100266,-36.29622426514821,-23.13695319646238,-3.261053774385911,2.732287892979786,2.41644330587838,-2.6800006385602972,3.841080964426034,7.020976780973074,6.308575651378298,13.715343159958596,-25.568730331742056,3.8807257755998403,14.442342622726754,-0.7039530587626656,-13.727864200368959,-10.584125551027949,10.709988086416109,-9.22646321519708,2.0963825149108355,13.526829628640673,7.0442977299109195,-4.781974533730602
sample_221,-0.19465150086382813,-42.42820803774904,-3.1793999337211156,85.07985737974415,-9.546579718244278,-12.653906029588956,16.198456301796174,17.559716808429613,-24.226121163527985,-28.05218445719849,33.3828594710821,-41.787235455571484,-23.15587870562111,3.043222798180664,-3.431059029928017,5.990342572052419,-1.4267181491058973,14.558020031839307,5.7070643150537,9.55859019325685,-4.017849046376657,11.50091668944536,5.871742681374023,6.221405950926909,6.906866841902216,-2.7270981732779123,-1.5257325416898975,-2.6202330725460796,-10.005480711870074,-16.14920176427022
sample_222,178.63807715848722,36.653922236605,9.284241270017258,-35.80301519742522,-39.17581145855879,-6.121438399711323,8.641442757619583,-0.5712966186639704,-16.112630248381482,5.8188214234899265,-15.574189399043057,11.06994404737258,7.72628305302821,5.11030273001444,-24.668378583248405,15.585640146536601,9.572572228731854,0.5376366966444514,0.7288892339895988,4.374824400517524,9.460522318997793,6.721149794637149,-8.275540767953228,7.21935214086137,-3.5715241762154326,-5.641716557374768,11.617712566422574,-6.155231864156606,-8.703598060325803,-2.623703268893334
sample_223,176.57668928371606,16.11432697810102,8.175026453546165,-33.034747931371065,-17.893251063624785,-23.08781315817386,2.2407426089454634,-22.725730330985588,34.796192928817064,28.6826184695799,-12.096037333330875,4.1958134047004325,0.30495708883310024,-2.7682484770620883,-15.351867212055657,9.051296158227192,8.314828120550402,-5.418104219079048,6.1999561316349325,-3.0091890333545344,13.065771259965402,2.791954490723618,-3.713492357963604,3.834968695813193,0.6759642331239737,-13.010815281474045,2.9176703718624024,1.654150125103346,3.3163975520371167,-2.1666344728816544
sample_224,19.02550420591041,-59.30350095187055,10.745673131647509,99.60571459765355,-26.473328200947503,-11.419746651611774,0.4865171738291533,-23.356085208257166,21.94536864280345,-13.768601211325024,11.558455149198892,-37.89245909494306,-15.744801421485077,14.786293406589959,4.382991199606107,16.723500084614546,-4.608998599759243,4.157432308182958,9.354427598709716,-5.574707813949714,19.306830709916035,1.105368482649939,-9.393540726966057,-5.954863473684432,-4.544608474167123,-3.8512777536953346,-12.535069130699586,-0.23992992288605436,-1.2031826905095109,-6.570023800337082
sample_225,-12.808009683033248,35.165544474235155,93.81153831512313,14.452622332323221,-58.49313277540679,51.353208004176444,14.07995946837893,5.890306920674718,25.95270686893845,33.497168546370396,4.491911415062215,10.624354566203255,-13.032714415141129,-24.189711611079105,28.9620514022811,-0.3989918225516176,-8.741082923419974,7.734540816794628,11.141518537220934,-13.150816889152411,4.470956512513216,-4.920270278115593,-9.661341591839257,8.396675617586338,-10.100882833097192,5.085237702446228,-1.9310699650593395,9.399798915990843,-2.298102348752694,-0.939178141765738
sample_226,170.87768094313287,21.96835495483054,10.13055957126965,-28.845594125235298,-13.806248172029642,-16.379029478770477,16.040550080306673,10.620006528323124,11.885296706353184,26.562831011665015,-0.6749607084294417,-3.06388247738938,9.633348374944484,1.7769838931980833,-9.920941888334157,11.27304964905089,6.299178424066755,-6.5597736706772265,6.163842377921319,-5.836395490116943,-10.66792462607683,10.5382740829519,4.924813904583499,1.649969622958809,-6.081657304862478,12.27397838115786,-6.807141781468289,1.198354419340262,-6.650152994225134,1.6673052989201336
sample_227,-66.14677807792607,106.11823564529942,-92.30429246135327,-1.2118944507660885,4.6261732245070535,-10.71642796283415,5.61239537054034,5.133921457247557,15.658382956243232,14.348191962904675,-0.23786823655895972,-25.550405115551186,11.75603864052543,8.79729368813951,5.060565484642176,-0.5939063864079114,2.272930846026474,-1.812173132325351,5.984919805145806,-1.8941702821620334,10.648783201193188,3.894813695901403,12.330376288071603,-0.5635821409417751,-3.1460437191446182,3.599405847273842,0.12445661294077812,2.437941511395018,-0.7002726572526685,4.1122313119947576
sample_228,-30.08151606099169,16.12363759835937,78.30447156776826,22.61560913963198,-6.276130605943732,48.25762967397554,6.281160327525532,6.745919530007621,32.09570884093263,27.681672167680176,8.217371395255242,0.9292947373477637,-10.125620253972912,-1.7762740635699146,6.784361300504503,-2.460483536266061,0.5786071878559557,-0.911200850504963,5.911896038771461,18.71415392869769,-1.6026466182716832,13.01229208323147,9.154743590793647,0.23940542192864442,7.006053283959983,-7.808728366664332,-1.7659228230245567,10.32233854843154,5.564474418327994,6.408609989733365
sample_229,4.363556245942986,-66.13452531315475,2.663838236497693,101.76247962226633,-21.423732472597347,-22.557348280057035,10.021769470253215,-38.06159434792068,-1.500435558955656,24.06587451200418,-15.339983928967923,-6.765056820746342,-8.592493574707555,15.57275199401103,-15.42766287052899,2.094763400361399,-2.5945658476590023,3.151912298229648,-11.188256115826304,-3.210306216652915,4.7333863621044605,0.2643649884603208,-1.6634226749010714,-6.152518612218106,-9.6250872564627,-2.2817063428324826,0.04844975007423386,6.726055538801291,0.015789483504655092,1.1042781446720944
sample_230,-0.049155302223789325,-72.04240055266489,-53.38110282465004,71.34108170583221,90.93734366714233,-28.589351248031992,30.273145473735003,32.45089974148023,40.16240313939359,-15.702816697340614,2.8426456706649557,35.40626182551195,41.466174841341484,-16.01877358976123,17.572701463467432,-6.472453412440767,-12.692684375440535,-38.96552413086686,11.699724476303137,12.059949085463275,7.598969630670352,-18.049260408360112,-3.4868515004999434,7.239137138525563,1.7762704137175649,-18.224647601411565,9.238765142946093,25.965790980144952,2.666568759054822,14.411268315900829
sample_231,-46.20221205544248,84.13717369641157,-55.95052003743316,-39.84284868880352,-49.3335938481283,-41.80901804866962,-7.441191070331892,7.4280989736655085,17.714466249288524,-40.896905399075166,-29.8646450249171,-4.108400521099286,-10.298320420725808,1.3817764337015304,13.96374342841484,-13.078282386369509,8.073050068379738,43.53724799768683,9.592909714145524,5.192940078324648,-4.724930058210213,-8.886613195441262,12.474684769827864,9.595707771040901,-5.504816034816872,-6.859289908248997,8.675733263034745,-0.24412257961466602,-12.9448096437636,11.935825495717852
sample_232,-32.51963719409411,-140.28245306624038,-105.85809950826133,-72.89839451857547,0.7822585225144918,11.006079582003002,7.847951491748232,-21.180266565018282,-24.68002380857635,11.031965193313397,10.90719288073651,-17.51563327425928,31.591776886358584,2.8181168749334335,23.92371221084707,38.74994919869421,22.252697641459278,19.642441451404512,17.90286093249789,-11.995890174889789,-32.368373825649485,-2.410280950191316,-8.70305255812882,3.552292662396828,37.397944677378966,16.792160291746725,19.652176098785674,5.5490027829674835,-4.245649813246815,3.313207801958585
sample_233,-66.38716657446095,-15.146412413461025,41.39762729791941,-44.313275345469044,132.21367555229733,-7.644602522883609,28.42574025305131,-38.11208213275141,-13.655934666254657,-2.227671281617497,-9.789958077827896,5.107201779600711,1.4496933507401892,14.418925155912902,0.33658357317104887,-5.245248701931406,14.76642201930647,0.37130277904701153,12.94515932539864,-8.6895009370677,4.653705117550314,-10.06644036841042,-1.1606461218904365,-2.0486450608605136,-11.010531527549839,6.525712983563694,10.59540098474781,1.3459588188677616,-4.635517766267055,-10.054849173772778
sample_234,177.43235397748194,31.306272887598965,0.7393512117683027,-40.25512301550877,-0.17898818852228443,-15.446584970806331,11.444559952529557,7.750597467409762,-8.79316654515805,8.028760762709503,-17.00291734875673,0.040350603546761975,8.464007403273007,-4.5363959585521,-22.525472707523942,15.675433773587685,7.3700715938476415,-2.2433963865265127,9.17200066244688,3.894340322260033,8.326188982724112,6.872894924367348,-6.373986995996331,9.798747308453427,-1.2048327227380777,-4.144688311911907,5.620439241127134,-5.174170144118283,-4.9812366324996376,-1.579057221692094
sample_235,-33.21798418910363,115.15984007747177,-55.633344074211415,35.13083350162756,-35.599040740727276,34.53985619213918,-10.239059843264823,-19.187057043398163,-2.594231274767194,-5.927781523077888,-17.46742289595295,8.622040887979429,-9.758424844812954,3.2764285715914547,8.04554441167903,-4.200296703429024,-11.876722326655836,-34.897221882383974,-8.617549935351828,-8.07963457035102,-18.668083175775493,2.88155361849818,-39.81719913629842,-6.802388333437016,7.50814944020465,-2.9223071840477477,-15.528221687698156,-8.573217038772825,-13.951705484288318,10.746067578904071
sample_236,140.08562298793754,23.148459495769654,13.53325357945719,12.417122012449324,1.7677424098598333,18.773031147530784,-21.75678264778704,-14.070697409776063,6.169401284623082,-30.665672393131675,26.740646876038078,2.208490418495169,-0.1946721717022151,2.030781752632088,41.22525567177426,-2.5258807617733368,-6.479429127896848,18.661256195167873,-30.019142284318427,-13.70461584554846,2.012803244759664,6.869518246063693,-8.084127608716743,-3.4997241219030184,16.367285310718096,-2.9316565014593032,0.0009188249060206606,5.071298061124748,10.609994931568473,7.76509558772055
sample_237,-6.0338370031751065,-103.69072689249434,-95.4540975162107,-51.42855981376112,-26.208775278487877,68.6973034315896,10.847267365843626,-4.487178637045372,-5.005464195293362,-7.794360494219299,-0.6304275089993054,-7.175819541278364,-5.010215772561304,3.1345055833246684,1.3373476920083642,-10.310732655899901,-4.121390068562495,-7.133469357723232,-8.288904512169893,5.611692635970448,7.710851146699346,-4.710823165905604,-0.7941486669572477,9.087669833446075,-7.955978249947023,-2.643819831881679,1.8780602833468194,-15.192826349129078,-1.149118481584222,0.7041233219599614
sample_238,-36.568109296539575,-3.765065672259495,41.815675331268615,33.79914294216086,18.83544536690839,29.234282603912376,-78.43105976321426,27.16093966204339,-22.243629627697807,13.792815510589985,-3.655285291996561,-1.234243085443367,-3.1627652900983665,-5.918263153624816,-5.911567486824446,-22.69510504387486,6.462974682792973,-3.682914552673661,-3.910324334858228,18.26540175814861,1.4017586000926048,-15.282177506174097,9.01412000153433,13.424897572201369,8.844030066599887,0.7503139811032224,-16.68832080062826,7.072161817112147,-1.7082266770583676,-8.659790193694036
sample_239,166.8059936276898,34.43696226205206,-0.6189874643275264,-20.117622908571686,8.981683914547425,7.500517062234272,6.426123341272191,21.522497120754796,9.874014099499867,-2.854867523757336,-3.0575560128867685,-5.566963697724036,-2.774553229191934,-11.10490299917751,-8.088112077936142,3.4207649482032547,1.8394626115697545,-4.0990959740604,0.6284275859705792,4.567395621509736,8.562521289980797,0.27509073462837436,0.9548171089775189,8.59907561335885,14.205826847746241,-6.767069689918718,11.629535591185103,-12.31900471721938,-1.8597392056832815,-1.0741705579148895
sample_240,164.65044171545048,22.041651327276398,-5.431439101530748,-19.469154141813476,25.06326158424331,-8.562575278445726,-4.924779378961542,-2.438856392050737,-9.690143097142938,-6.015317801471302,13.335372965360651,12.119113747468917,0.765921284831886,10.398750389277668,0.049725639799126954,-3.256848289242031,11.041013298546078,11.717265919033801,-0.1715184093233818,4.678209478636546,12.038856365096404,9.98069980190137,-6.986867017684143,-8.680796348681225,8.233798660695582,-2.555271454515881,4.0576511267726785,-14.085086817442274,-4.022395746589225,-0.6017333795388056
sample_241,-9.54350416947904,-64.93423159818677,8.507735038629079,80.14060596229208,-38.63599909307428,-29.878174974015124,-4.681086782883548,-6.012920249511547,-8.227030846468885,-31.75677013024038,18.103036950215806,12.23669797732657,23.831177164847734,5.12195555046307,-6.80504443436237,29.441256256421863,-21.83317814626324,-9.922432305160488,13.871350705039916,-3.775155987580338,18.248036798107957,-20.272178949575117,-21.739901379013368,0.954367390410403,-12.874685597243026,-6.521732532637134,-0.6371368709183569,17.16803162618263,-4.622516493943882,32.75420771878085
sample_242,-69.79933730942456,101.41528890583436,-92.1498613329276,3.9568416751557467,8.489462125084378,-6.837109432606044,-11.08151824488535,-18.012988940117385,-37.908325104808924,17.632868968086445,23.196136474188055,12.421562962480179,6.74124182457283,10.764069343845255,-0.8558040077093739,8.92092059225402,13.021172234179378,-13.058451611323532,-7.049632089045685,-15.401904117355565,13.76067555604063,3.062825142424595,17.060005934923684,-7.520415578020756,-3.4864864041512327,6.643842869701783,-1.8335269564252714,6.527856015994791,0.07611187334678667,6.307675950000334
sample_243,-14.04999479316467,60.1116278149223,-11.453814526773602,48.06510384289171,-19.724449072224264,44.59848863551361,-28.958436430722834,-26.97360018638952,11.235074390134681,-37.507450793213046,-10.716982657304001,-23.32409807510003,12.283267922291499,-15.007961934176553,-13.324681383195424,-11.942700703550715,2.86383390126437,6.0612784220837215,4.852897474481847,9.095635430582059,-1.4878543982671124,-15.7888539531487,13.140848527912036,9.477191381922717,-9.292025850712285,6.074435613436659,13.827439849448448,-3.7039083471548473,-6.393495682045944,8.109380626585143
sample_244,20.610169236379907,-16.38572323074219,-10.712850959345303,107.59041275080794,-26.562507947046882,-6.312476848267023,52.06353445373647,17.536668246837134,3.6607193821645962,24.424659686929633,-31.833772442089753,-9.71154279394461,-24.08881918564091,7.039487806578071,7.816151265458051,-26.657320040257403,-16.986053404189537,-1.37472509121544,-11.108605119158897,-12.217906836157281,-9.53702378073547,-5.942806541559513,16.491301612780077,-6.673876941200932,7.522890284023434,-17.3535873305853,24.530820522835416,0.87626373263717,2.381750096184163,-0.21757558063142224
sample_245,-4.176763620610329,-54.57594776573345,-29.355766988227614,94.2463436281578,7.691265309106497,-31.395854117765168,29.0321691531764,38.29766063199293,-2.6501773912346267,-26.884075806012618,-19.515139130380028,24.600404741932955,25.820193342838753,1.5856124766419128,4.286256739599681,-12.650379511280178,12.19018896758667,-18.74403985733298,-4.533054910910941,6.577381984117826,20.86057013854402,12.392828972378686,-16.52843091575181,-1.876918914516476,-0.30997403897871606,15.216377279273576,18.88163897508681,6.153652506980223,8.107736214927357,9.118201282938193
sample_246,176.95540199127592,33.58747319873301,-0.250933885441842,-27.71377652317273,1.9372357212195248,-1.5352235273582575,5.114717817295883,-10.215219595115379,-13.930551867610182,8.382008869162053,-2.611584822622597,24.74278966485518,10.183750503014878,4.249566478907968,-18.151082485838394,2.137623079993567,9.582868619755358,2.2932919133432272,-5.6540786062993496,3.487440305889315,9.074186234860578,-5.003221455505311,-2.7403274747988164,1.3340452074455122,6.153165420798186,-6.449519017970869,11.401277174559326,-4.318256214052343,-3.762754767989396,-6.388570007845799
sample_247,-28.979840010983402,13.534080142088934,73.23278135669028,20.467060537662583,5.041786537880345,44.75748316846478,-4.3109578974202725,-14.349229059495439,9.751845075500016,16.01445131067459,-0.255943188794727,7.009171700832525,7.697934347708952,1.18650004240066,-1.1714248499782223,-15.990749126959091,1.6484286861750448,3.9920608948073446,-1.1316870672010353,19.971939499793358,0.16139963641259578,13.439589127232104,2.7353826394767617,3.294994053516999,-0.13242291953286106,-7.571970395577535,1.5140608132560127,9.010749001826557,0.9366496187050437,-11.67446830748733
